fetched_at_et,quote_ts,spot,expiry,type,strike,bid,ask,bid_size,ask_size,last_trade_price,iv,delta,gamma,theta,vega,rho,volume,open_interest
2026-08-17 10:03:31,2026-08-17T09:48:14,775.59,2026-08-17,C,737.0,37.14,39.97,179.0,43.0,38.02,0.0,0.997,0.0006,-0.0127,0.002,0.0,0.0,4.0
2026-08-17 10:03:31,2026-08-17T09:48:14,775.59,2026-08-17,P,737.0,0.0,0.01,0.0,2216.0,0.02,0.6195,-0.003,0.0006,-0.0127,0.002,0.0,0.0,259.0
2026-08-17 10:03:31,2026-08-17T09:48:14,775.59,2026-08-17,C,738.0,36.14,38.97,179.0,43.0,35.32,0.0,0.9969,0.0007,-0.0128,0.0021,0.0,0.0,2.0
2026-08-17 10:03:31,2026-08-17T09:48:14,775.59,2026-08-17,P,738.0,0.0,0.01,0.0,2007.0,0.02,0.6044,-0.0031,0.0007,-0.0128,0.0021,0.0,0.0,250.0
2026-08-17 10:03:31,2026-08-17T09:48:14,775.59,2026-08-17,C,739.0,35.14,37.97,179.0,43.0,34.09,0.0,0.9968,0.0007,-0.013,0.0022,0.0,0.0,3.0
2026-08-17 10:03:31,2026-08-17T09:48:14,775.59,2026-08-17,P,739.0,0.0,0.01,0.0,2198.0,0.01,0.5893,-0.0032,0.0007,-0.013,0.0022,0.0,0.0,16679.0
2026-08-17 10:03:31,2026-08-17T09:48:14,775.59,2026-08-17,C,740.0,35.43,35.7,44.0,44.0,36.73,0.0,0.9967,0.0007,-0.0131,0.0022,0.0,0.0,164.0
2026-08-17 10:03:31,2026-08-17T09:48:14,775.59,2026-08-17,P,740.0,0.0,0.01,0.0,2043.0,0.01,0.5741,-0.0033,0.0007,-0.0131,0.0022,0.0,90.0,2566.0
2026-08-17 10:03:31,2026-08-17T09:48:14,775.59,2026-08-17,C,741.0,33.14,35.97,179.0,43.0,32.61,0.0,0.9966,0.0008,-0.0132,0.0023,0.0,0.0,0.0
2026-08-17 10:03:31,2026-08-17T09:48:14,775.59,2026-08-17,P,741.0,0.0,0.01,0.0,2033.0,0.01,0.559,-0.0034,0.0008,-0.0132,0.0023,0.0,10.0,1683.0
2026-08-17 10:03:31,2026-08-17T09:48:14,775.59,2026-08-17,C,742.0,32.14,34.97,179.0,43.0,34.0,0.0,0.9965,0.0008,-0.0133,0.0024,0.0,0.0,11.0
2026-08-17 10:03:31,2026-08-17T09:48:14,775.59,2026-08-17,P,742.0,0.0,0.01,0.0,2141.0,0.01,0.5439,-0.0035,0.0008,-0.0133,0.0024,0.0,0.0,264.0
2026-08-17 10:03:31,2026-08-17T09:48:14,775.59,2026-08-17,C,743.0,31.14,33.97,180.0,43.0,29.52,0.0,0.9964,0.0009,-0.0134,0.0024,0.0,0.0,3.0
