fetched_at_et,quote_ts,spot,expiry,type,strike,bid,ask,bid_size,ask_size,last_trade_price,iv,delta,gamma,theta,vega,rho,volume,open_interest
2026-09-24 13:54:48,2026-09-24T13:39:32,766.9693,2026-09-24,C,729.0,37.77,38.02,54.0,40.0,38.97,0.0,0.9967,0.0007,-0.0138,0.0014,0.0,24.0,32.0
2026-09-24 13:54:48,2026-09-24T13:39:32,766.9693,2026-09-24,P,729.0,0.0,0.01,0.0,7796.0,0.01,0.9462,-0.0033,0.0007,-0.0138,0.0014,0.0,1.0,1159.0
2026-09-24 13:54:48,2026-09-24T13:39:32,766.9693,2026-09-24,C,730.0,36.77,37.02,95.0,40.0,37.81,0.0,0.9966,0.0007,-0.0138,0.0014,0.0,14.0,54.0
2026-09-24 13:54:48,2026-09-24T13:39:32,766.9693,2026-09-24,P,730.0,0.0,0.01,0.0,7792.0,0.01,0.9227,-0.0034,0.0007,-0.0138,0.0014,0.0,0.0,747.0
2026-09-24 13:54:48,2026-09-24T13:39:32,766.9693,2026-09-24,C,731.0,35.77,36.02,54.0,40.0,32.74,0.0,0.9966,0.0008,-0.0139,0.0014,0.0,26.0,20.0
2026-09-24 13:54:48,2026-09-24T13:39:32,766.9693,2026-09-24,P,731.0,0.0,0.01,0.0,7784.0,0.01,0.8992,-0.0034,0.0008,-0.0139,0.0014,0.0,1005.0,18676.0
2026-09-24 13:54:48,2026-09-24T13:39:32,766.9693,2026-09-24,C,732.0,34.77,34.99,107.0,19.0,35.05,0.0,0.9964,0.0008,-0.014,0.0015,0.0,509.0,32.0
2026-09-24 13:54:48,2026-09-24T13:39:32,766.9693,2026-09-24,P,732.0,0.0,0.01,0.0,7588.0,0.01,0.8757,-0.0036,0.0008,-0.014,0.0015,0.0,0.0,18548.0
2026-09-24 13:54:48,2026-09-24T13:39:32,766.9693,2026-09-24,C,733.0,33.79,34.02,99.0,53.0,31.01,0.0,0.9964,0.0008,-0.014,0.0015,0.0,2.0,32.0
2026-09-24 13:54:48,2026-09-24T13:39:32,766.9693,2026-09-24,P,733.0,0.0,0.01,0.0,7580.0,0.02,0.8522,-0.0036,0.0008,-0.014,0.0015,0.0,0.0,1427.0
2026-09-24 13:54:48,2026-09-24T13:39:32,766.9693,2026-09-24,C,734.0,32.77,33.02,107.0,53.0,33.66,0.0,0.9962,0.0009,-0.0141,0.0016,0.0,3.0,20.0
