fetched_at_et,quote_ts,spot,expiry,type,strike,bid,ask,bid_size,ask_size,last_trade_price,iv,delta,gamma,theta,vega,rho,volume,open_interest
2026-08-13 10:27:39,2026-08-13T10:12:16,778.4,2026-08-13,C,740.0,38.31,38.52,39.0,39.0,37.91,0.6339,0.9964,0.0007,-0.0159,0.0023,0.0,2.0,278.0
2026-08-13 10:27:39,2026-08-13T10:12:16,778.4,2026-08-13,P,740.0,0.0,0.01,0.0,3223.0,0.02,0.634,-0.0036,0.0007,-0.0159,0.0023,0.0,0.0,1116.0
2026-08-13 10:27:39,2026-08-13T10:12:16,778.4,2026-08-13,C,741.0,36.08,37.52,163.0,38.0,36.5,0.0,0.9963,0.0008,-0.016,0.0024,0.0,1.0,8.0
2026-08-13 10:27:39,2026-08-13T10:12:16,778.4,2026-08-13,P,741.0,0.0,0.01,0.0,3223.0,0.01,0.6184,-0.0037,0.0008,-0.016,0.0024,0.0,0.0,3111.0
2026-08-13 10:27:39,2026-08-13T10:12:16,778.4,2026-08-13,C,742.0,36.32,36.53,39.0,39.0,36.01,0.668,0.9962,0.0008,-0.016,0.0024,0.0,1.0,23.0
2026-08-13 10:27:39,2026-08-13T10:12:16,778.4,2026-08-13,P,742.0,0.0,0.01,0.0,3223.0,0.01,0.6029,-0.0038,0.0008,-0.016,0.0024,0.0,12.0,2305.0
2026-08-13 10:27:39,2026-08-13T10:12:16,778.4,2026-08-13,C,743.0,34.08,35.53,163.0,38.0,35.08,0.0,0.9961,0.0008,-0.0161,0.0025,0.0,1.0,19.0
2026-08-13 10:27:39,2026-08-13T10:12:16,778.4,2026-08-13,P,743.0,0.0,0.01,0.0,3223.0,0.01,0.5874,-0.0039,0.0008,-0.0161,0.0025,0.0,1.0,400.0
2026-08-13 10:27:39,2026-08-13T10:12:16,778.4,2026-08-13,C,744.0,34.26,35.32,38.0,169.0,32.25,0.9987,0.996,0.0009,-0.0162,0.0026,0.0,3.0,20.0
2026-08-13 10:27:39,2026-08-13T10:12:16,778.4,2026-08-13,P,744.0,0.0,0.01,0.0,3222.0,0.01,0.5718,-0.004,0.0009,-0.0162,0.0026,0.0,1.0,2252.0
