date,quote_ts,minute,hold_min,type,move_pts,paid,got,ret_pct
2026-07-17,2026-07-17 09:34:11-04:00,574,15,C,-1.0,2.47,1.604399999999987,-35.044534412956
2026-07-17,2026-07-17 09:34:11-04:00,574,15,C,-0.75,2.47,1.7243999999999868,-30.186234817814306
2026-07-17,2026-07-17 09:34:11-04:00,574,15,C,-0.5,2.47,1.844399999999987,-25.327935222672597
2026-07-17,2026-07-17 09:34:11-04:00,574,15,C,-0.25,2.47,1.9667999999999846,-20.372469635628164
2026-07-17,2026-07-17 09:34:11-04:00,574,15,C,0.0,2.47,2.1067999999999847,-14.704453441296172
2026-07-17,2026-07-17 09:34:11-04:00,574,15,C,0.25,2.47,2.2467999999999844,-9.036437246964203
2026-07-17,2026-07-17 09:34:11-04:00,574,15,C,0.5,2.47,2.3867999999999845,-3.3684210526322147
2026-07-17,2026-07-17 09:34:11-04:00,574,15,C,0.75,2.47,2.528899999999983,2.3846153846146816
2026-07-17,2026-07-17 09:34:11-04:00,574,15,C,1.0,2.47,2.6863999999999826,8.761133603238152
2026-07-17,2026-07-17 09:34:11-04:00,574,15,P,-1.0,2.18,1.53640000000001,-29.522935779816063
2026-07-17,2026-07-17 09:34:11-04:00,574,15,P,-0.75,2.18,1.62890000000001,-25.279816513761016
2026-07-17,2026-07-17 09:34:11-04:00,574,15,P,-0.5,2.18,1.7346000000000117,-20.43119266054993
2026-07-17,2026-07-17 09:34:11-04:00,574,15,P,-0.25,2.18,1.8421000000000116,-15.499999999999472
2026-07-17,2026-07-17 09:34:11-04:00,574,15,P,0.0,2.18,1.9496000000000115,-10.568807339449018
2026-07-17,2026-07-17 09:34:11-04:00,574,15,P,0.25,2.18,2.0571000000000117,-5.6376146788985535
2026-07-17,2026-07-17 09:34:11-04:00,574,15,P,0.5,2.18,2.1822000000000137,0.10091743119328092
2026-07-17,2026-07-17 09:34:11-04:00,574,15,P,0.75,2.18,2.309700000000014,5.949541284404307
2026-07-17,2026-07-17 09:34:11-04:00,574,15,P,1.0,2.18,2.437200000000014,11.798165137615314
2026-07-17,2026-07-17 09:34:11-04:00,574,30,C,-1.0,2.47,1.4069999999999858,-43.03643724696414
2026-07-17,2026-07-17 09:34:11-04:00,574,30,C,-0.75,2.47,1.5194999999999856,-38.4817813765188
2026-07-17,2026-07-17 09:34:11-04:00,574,30,C,-0.5,2.47,1.6463999999999828,-33.34412955465657
2026-07-17,2026-07-17 09:34:11-04:00,574,30,C,-0.25,2.47,1.7813999999999828,-27.878542510122163
2026-07-17,2026-07-17 09:34:11-04:00,574,30,C,0.0,2.47,1.9163999999999828,-22.412955465587746
2026-07-17,2026-07-17 09:34:11-04:00,574,30,C,0.25,2.47,2.051399999999983,-16.947368421053337
2026-07-17,2026-07-17 09:34:11-04:00,574,30,C,0.5,2.47,2.20079999999998,-10.898785425102027
2026-07-17,2026-07-17 09:34:11-04:00,574,30,C,0.75,2.47,2.35829999999998,-4.522267206478555
2026-07-17,2026-07-17 09:34:11-04:00,574,30,C,1.0,2.47,2.51579999999998,1.8542510121449336
2026-07-17,2026-07-17 09:34:11-04:00,574,30,P,-1.0,2.18,1.3526000000000125,-37.95412844036641
2026-07-17,2026-07-17 09:34:11-04:00,574,30,P,-0.75,2.18,1.4501000000000124,-33.481651376146225
2026-07-17,2026-07-17 09:34:11-04:00,574,30,P,-0.5,2.18,1.5476000000000125,-29.009174311926035
2026-07-17,2026-07-17 09:34:11-04:00,574,30,P,-0.25,2.18,1.6514000000000146,-24.247706422017686
2026-07-17,2026-07-17 09:34:11-04:00,574,30,P,0.0,2.18,1.7664000000000146,-18.972477064219518
2026-07-17,2026-07-17 09:34:11-04:00,574,30,P,0.25,2.18,1.8814000000000146,-13.697247706421352
2026-07-17,2026-07-17 09:34:11-04:00,574,30,P,0.5,2.18,1.9964000000000146,-8.422018348623189
2026-07-17,2026-07-17 09:34:11-04:00,574,30,P,0.75,2.18,2.1195000000000173,-2.7752293577973806
2026-07-17,2026-07-17 09:34:11-04:00,574,30,P,1.0,2.18,2.2570000000000174,3.532110091743911
2026-07-17,2026-07-17 09:34:11-04:00,574,60,C,-1.0,2.47,1.2956999999999743,-47.542510121458534
2026-07-17,2026-07-17 09:34:11-04:00,574,60,C,-0.75,2.47,1.4131999999999745,-42.785425101215615
2026-07-17,2026-07-17 09:34:11-04:00,574,60,C,-0.5,2.47,1.5306999999999744,-38.0283400809727
2026-07-17,2026-07-17 09:34:11-04:00,574,60,C,-0.25,2.47,1.654199999999969,-33.02834008097292
2026-07-17,2026-07-17 09:34:11-04:00,574,60,C,0.0,2.47,1.7966999999999689,-27.259109311742158
2026-07-17,2026-07-17 09:34:11-04:00,574,60,C,0.25,2.47,1.939199999999969,-21.489878542511384
2026-07-17,2026-07-17 09:34:11-04:00,574,60,C,0.5,2.47,2.081699999999969,-15.720647773280612
2026-07-17,2026-07-17 09:34:11-04:00,574,60,C,0.75,2.47,2.2289999999999646,-9.757085020244356
2026-07-17,2026-07-17 09:34:11-04:00,574,60,C,1.0,2.47,2.3914999999999647,-3.178137651823301
2026-07-17,2026-07-17 09:34:11-04:00,574,60,P,-1.0,2.18,1.2346000000000186,-43.36697247706337
2026-07-17,2026-07-17 09:34:11-04:00,574,60,P,-0.75,2.18,1.3196000000000185,-39.46788990825604
2026-07-17,2026-07-17 09:34:11-04:00,574,60,P,-0.5,2.18,1.4217000000000235,-34.784403669723694
2026-07-17,2026-07-17 09:34:11-04:00,574,60,P,-0.25,2.18,1.5292000000000234,-29.853211009173243
2026-07-17,2026-07-17 09:34:11-04:00,574,60,P,0.0,2.18,1.6367000000000236,-24.922018348622778
2026-07-17,2026-07-17 09:34:11-04:00,574,60,P,0.25,2.18,1.7442000000000235,-19.990825688072324
2026-07-17,2026-07-17 09:34:11-04:00,574,60,P,0.5,2.18,1.8688000000000284,-14.275229357796867
2026-07-17,2026-07-17 09:34:11-04:00,574,60,P,0.75,2.18,1.9988000000000283,-8.311926605503295
2026-07-17,2026-07-17 09:34:11-04:00,574,60,P,1.0,2.18,2.1288000000000284,-2.3486238532097112
2026-07-17,2026-07-17 09:39:11-04:00,579,15,C,-1.0,2.33,1.5449999999999977,-33.69098712446362
2026-07-17,2026-07-17 09:39:11-04:00,579,15,C,-0.75,2.33,1.6699999999999977,-28.32618025751083
2026-07-17,2026-07-17 09:39:11-04:00,579,15,C,-0.5,2.33,1.7949999999999977,-22.96137339055804
2026-07-17,2026-07-17 09:39:11-04:00,579,15,C,-0.25,2.33,1.9199999999999977,-17.59656652360525
2026-07-17,2026-07-17 09:39:11-04:00,579,15,C,0.0,2.33,2.056699999999997,-11.729613733905706
2026-07-17,2026-07-17 09:39:11-04:00,579,15,C,0.25,2.33,2.204199999999997,-5.399141630901417
2026-07-17,2026-07-17 09:39:11-04:00,579,15,C,0.5,2.33,2.351699999999997,0.9313304721028731
2026-07-17,2026-07-17 09:39:11-04:00,579,15,C,0.75,2.33,2.499199999999997,7.261802575107164
2026-07-17,2026-07-17 09:39:11-04:00,579,15,C,1.0,2.33,2.655799999999997,13.98283261802562
2026-07-17,2026-07-17 09:39:11-04:00,579,15,P,-1.0,1.94,1.3771000000000015,-29.01546391752569
2026-07-17,2026-07-17 09:39:11-04:00,579,15,P,-0.75,1.94,1.4692000000000018,-24.268041237113305
2026-07-17,2026-07-17 09:39:11-04:00,579,15,P,-0.5,1.94,1.5717000000000019,-18.98453608247413
2026-07-17,2026-07-17 09:39:11-04:00,579,15,P,-0.25,1.94,1.674200000000002,-13.701030927834951
2026-07-17,2026-07-17 09:39:11-04:00,579,15,P,0.0,1.94,1.776700000000002,-8.417525773195774
2026-07-17,2026-07-17 09:39:11-04:00,579,15,P,0.25,1.94,1.8900000000000023,-2.5773195876287422
2026-07-17,2026-07-17 09:39:11-04:00,579,15,P,0.5,1.94,2.0150000000000023,3.8659793814434225
2026-07-17,2026-07-17 09:39:11-04:00,579,15,P,0.75,1.94,2.1400000000000023,10.309278350515589
2026-07-17,2026-07-17 09:39:11-04:00,579,15,P,1.0,1.94,2.2650000000000023,16.752577319587754
2026-07-17,2026-07-17 09:39:11-04:00,579,30,C,-1.0,2.33,1.4173999999999956,-39.167381974249125
2026-07-17,2026-07-17 09:39:11-04:00,579,30,C,-0.75,2.33,1.5398999999999956,-33.90987124463538
2026-07-17,2026-07-17 09:39:11-04:00,579,30,C,-0.5,2.33,1.6623999999999957,-28.65236051502165
2026-07-17,2026-07-17 09:39:11-04:00,579,30,C,-0.25,2.33,1.7858999999999947,-23.351931330472333
2026-07-17,2026-07-17 09:39:11-04:00,579,30,C,0.0,2.33,1.9333999999999947,-17.021459227468043
2026-07-17,2026-07-17 09:39:11-04:00,579,30,C,0.25,2.33,2.080899999999995,-10.690987124463742
2026-07-17,2026-07-17 09:39:11-04:00,579,30,C,0.5,2.33,2.228399999999995,-4.360515021459452
2026-07-17,2026-07-17 09:39:11-04:00,579,30,C,0.75,2.33,2.376799999999994,2.0085836909868653
2026-07-17,2026-07-17 09:39:11-04:00,579,30,C,1.0,2.33,2.546799999999994,9.304721030042657
2026-07-17,2026-07-17 09:39:11-04:00,579,30,P,-1.0,1.94,1.266800000000003,-34.70103092783489
2026-07-17,2026-07-17 09:39:11-04:00,579,30,P,-0.75,1.94,1.346800000000003,-30.577319587628704
2026-07-17,2026-07-17 09:39:11-04:00,579,30,P,-0.5,1.94,1.448400000000004,-25.340206185566807
2026-07-17,2026-07-17 09:39:11-04:00,579,30,P,-0.25,1.94,1.5509000000000037,-20.05670103092764
2026-07-17,2026-07-17 09:39:11-04:00,579,30,P,0.0,1.94,1.6534000000000038,-14.773195876288463
2026-07-17,2026-07-17 09:39:11-04:00,579,30,P,0.25,1.94,1.7559000000000038,-9.489690721649287
2026-07-17,2026-07-17 09:39:11-04:00,579,30,P,0.5,1.94,1.8776000000000044,-3.2164948453605966
2026-07-17,2026-07-17 09:39:11-04:00,579,30,P,0.75,1.94,2.0001000000000047,3.0979381443301395
2026-07-17,2026-07-17 09:39:11-04:00,579,30,P,1.0,1.94,2.1226000000000043,9.412371134020841
2026-07-17,2026-07-17 09:39:11-04:00,579,60,C,-1.0,2.33,1.3204000000000042,-43.33047210300411
2026-07-17,2026-07-17 09:39:11-04:00,579,60,C,-0.75,2.33,1.4354000000000042,-38.394849785407544
2026-07-17,2026-07-17 09:39:11-04:00,579,60,C,-0.5,2.33,1.5648000000000046,-32.841201716738
2026-07-17,2026-07-17 09:39:11-04:00,579,60,C,-0.25,2.33,1.6948000000000047,-27.261802575107097
2026-07-17,2026-07-17 09:39:11-04:00,579,60,C,0.0,2.33,1.8248000000000046,-21.682403433476196
2026-07-17,2026-07-17 09:39:11-04:00,579,60,C,0.25,2.33,1.9548000000000048,-16.10300429184529
2026-07-17,2026-07-17 09:39:11-04:00,579,60,C,0.5,2.33,2.1112000000000055,-9.39055793991393
2026-07-17,2026-07-17 09:39:11-04:00,579,60,C,0.75,2.33,2.2687000000000057,-2.6309012875534057
2026-07-17,2026-07-17 09:39:11-04:00,579,60,C,1.0,2.33,2.4262000000000055,4.128755364807098
2026-07-17,2026-07-17 09:39:11-04:00,579,60,P,-1.0,1.94,1.1461999999999966,-40.91752577319605
2026-07-17,2026-07-17 09:39:11-04:00,579,60,P,-0.75,1.94,1.2386999999999966,-36.149484536082646
2026-07-17,2026-07-17 09:39:11-04:00,579,60,P,-0.5,1.94,1.3311999999999966,-31.38144329896925
2026-07-17,2026-07-17 09:39:11-04:00,579,60,P,-0.25,1.94,1.4242999999999961,-26.58247422680432
2026-07-17,2026-07-17 09:39:11-04:00,579,60,P,0.0,1.94,1.531799999999996,-21.041237113402264
2026-07-17,2026-07-17 09:39:11-04:00,579,60,P,0.25,1.94,1.6392999999999962,-15.500000000000194
2026-07-17,2026-07-17 09:39:11-04:00,579,60,P,0.5,1.94,1.7467999999999961,-9.958762886598135
2026-07-17,2026-07-17 09:39:11-04:00,579,60,P,0.75,1.94,1.8557999999999948,-4.340206185567276
2026-07-17,2026-07-17 09:39:11-04:00,579,60,P,1.0,1.94,2.000799999999995,3.1340206185564474
2026-07-17,2026-07-17 09:44:12-04:00,584,15,C,-1.0,2.07,1.3035000000000287,-37.02898550724498
2026-07-17,2026-07-17 09:44:12-04:00,584,15,C,-0.75,2.07,1.4160000000000288,-31.594202898549327
2026-07-17,2026-07-17 09:44:12-04:00,584,15,C,-0.5,2.07,1.5285000000000286,-26.159420289853685
2026-07-17,2026-07-17 09:44:12-04:00,584,15,C,-0.25,2.07,1.6572000000000344,-19.942028985505576
2026-07-17,2026-07-17 09:44:12-04:00,584,15,C,0.0,2.07,1.7922000000000344,-13.420289855070793
2026-07-17,2026-07-17 09:44:12-04:00,584,15,C,0.25,2.07,1.9272000000000344,-6.89855072463601
2026-07-17,2026-07-17 09:44:12-04:00,584,15,C,0.5,2.07,2.0622000000000344,-0.3768115942012266
2026-07-17,2026-07-17 09:44:12-04:00,584,15,C,0.75,2.07,2.21340000000004,6.927536231885998
2026-07-17,2026-07-17 09:44:12-04:00,584,15,C,1.0,2.07,2.37090000000004,14.536231884059921
2026-07-17,2026-07-17 09:44:12-04:00,584,15,P,-1.0,2.11,1.4422999999999753,-31.64454976303434
2026-07-17,2026-07-17 09:44:12-04:00,584,15,P,-0.75,2.11,1.5397999999999752,-27.023696682465626
2026-07-17,2026-07-17 09:44:12-04:00,584,15,P,-0.5,2.11,1.6421999999999708,-22.170616113745456
2026-07-17,2026-07-17 09:44:12-04:00,584,15,P,-0.25,2.11,1.7571999999999708,-16.72037914692081
2026-07-17,2026-07-17 09:44:12-04:00,584,15,P,0.0,2.11,1.8721999999999706,-11.270142180096176
2026-07-17,2026-07-17 09:44:12-04:00,584,15,P,0.25,2.11,1.9871999999999705,-5.819905213271532
2026-07-17,2026-07-17 09:44:12-04:00,584,15,P,0.5,2.11,2.1084999999999647,-0.07109004739503033
2026-07-17,2026-07-17 09:44:12-04:00,584,15,P,0.75,2.11,2.245999999999965,6.445497630330096
2026-07-17,2026-07-17 09:44:12-04:00,584,15,P,1.0,2.11,2.383499999999965,12.962085308055224
2026-07-17,2026-07-17 09:44:12-04:00,584,30,C,-1.0,2.07,1.1919600000000354,-42.41739130434611
2026-07-17,2026-07-17 09:44:12-04:00,584,30,C,-0.75,2.07,1.3081510000000434,-36.80429951690611
2026-07-17,2026-07-17 09:44:12-04:00,584,30,C,-0.5,2.07,1.4306510000000434,-30.886425120770845
2026-07-17,2026-07-17 09:44:12-04:00,584,30,C,-0.25,2.07,1.5531510000000435,-24.968550724635573
2026-07-17,2026-07-17 09:44:12-04:00,584,30,C,0.0,2.07,1.6756510000000435,-19.05067632850031
2026-07-17,2026-07-17 09:44:12-04:00,584,30,C,0.25,2.07,1.8179400000000532,-12.176811594200322
2026-07-17,2026-07-17 09:44:12-04:00,584,30,C,0.5,2.07,1.9679400000000533,-4.930434782606112
2026-07-17,2026-07-17 09:44:12-04:00,584,30,C,0.75,2.07,2.1179400000000532,2.3159420289880863
2026-07-17,2026-07-17 09:44:12-04:00,584,30,C,1.0,2.07,2.267940000000053,9.562318840582286
2026-07-17,2026-07-17 09:44:12-04:00,584,30,P,-1.0,2.11,1.3387409999999635,-36.55255924170788
2026-07-17,2026-07-17 09:44:12-04:00,584,30,P,-0.75,2.11,1.4412409999999636,-31.694739336494614
2026-07-17,2026-07-17 09:44:12-04:00,584,30,P,-0.5,2.11,1.5437409999999636,-26.83691943128134
2026-07-17,2026-07-17 09:44:12-04:00,584,30,P,-0.25,2.11,1.6462409999999637,-21.97909952606807
2026-07-17,2026-07-17 09:44:12-04:00,584,30,P,0.0,2.11,1.7550499999999556,-16.822274881518688
2026-07-17,2026-07-17 09:44:12-04:00,584,30,P,0.25,2.11,1.8800499999999556,-10.898104265404942
2026-07-17,2026-07-17 09:44:12-04:00,584,30,P,0.5,2.11,2.005049999999956,-4.973933649291188
2026-07-17,2026-07-17 09:44:12-04:00,584,30,P,0.75,2.11,2.130049999999956,0.9502369668225563
2026-07-17,2026-07-17 09:44:12-04:00,584,30,P,1.0,2.11,2.262059999999947,7.206635071087547
2026-07-17,2026-07-17 09:44:12-04:00,584,60,C,-1.0,2.07,1.131600000000035,-45.33333333333164
2026-07-17,2026-07-17 09:44:12-04:00,584,60,C,-0.75,2.07,1.251600000000035,-39.53623188405628
2026-07-17,2026-07-17 09:44:12-04:00,584,60,C,-0.5,2.07,1.371600000000035,-33.73913043478091
2026-07-17,2026-07-17 09:44:12-04:00,584,60,C,-0.25,2.07,1.491600000000035,-27.94202898550556
2026-07-17,2026-07-17 09:44:12-04:00,584,60,C,0.0,2.07,1.6156500000000416,-21.94927536231683
2026-07-17,2026-07-17 09:44:12-04:00,584,60,C,0.25,2.07,1.7581500000000416,-15.06521739130233
2026-07-17,2026-07-17 09:44:12-04:00,584,60,C,0.5,2.07,1.9006500000000417,-8.181159420287834
2026-07-17,2026-07-17 09:44:12-04:00,584,60,C,0.75,2.07,2.0431500000000415,-1.2971014492733477
2026-07-17,2026-07-17 09:44:12-04:00,584,60,C,1.0,2.07,2.189700000000048,5.782608695654509
2026-07-17,2026-07-17 09:44:12-04:00,584,60,P,-1.0,2.11,1.2646999999999753,-40.06161137440875
2026-07-17,2026-07-17 09:44:12-04:00,584,60,P,-0.75,2.11,1.3660999999999694,-35.25592417061756
2026-07-17,2026-07-17 09:44:12-04:00,584,60,P,-0.5,2.11,1.4710999999999694,-30.27962085308201
2026-07-17,2026-07-17 09:44:12-04:00,584,60,P,-0.25,2.11,1.5760999999999694,-25.303317535546473
2026-07-17,2026-07-17 09:44:12-04:00,584,60,P,0.0,2.11,1.6810999999999694,-20.327014218010923
2026-07-17,2026-07-17 09:44:12-04:00,584,60,P,0.25,2.11,1.8086499999999615,-14.281990521328837
2026-07-17,2026-07-17 09:44:12-04:00,584,60,P,0.5,2.11,1.9411499999999613,-8.002369668248274
2026-07-17,2026-07-17 09:44:12-04:00,584,60,P,0.75,2.11,2.0736499999999616,-1.722748815167692
2026-07-17,2026-07-17 09:44:12-04:00,584,60,P,1.0,2.11,2.2061499999999614,4.5568720379128695
2026-07-17,2026-07-17 09:49:12-04:00,589,15,C,-1.0,1.96,1.2809999999999981,-34.64285714285724
2026-07-17,2026-07-17 09:49:12-04:00,589,15,C,-0.75,1.96,1.393499999999998,-28.9030612244899
2026-07-17,2026-07-17 09:49:12-04:00,589,15,C,-0.5,1.96,1.505999999999998,-23.16326530612255
2026-07-17,2026-07-17 09:49:12-04:00,589,15,C,-0.25,1.96,1.6301999999999977,-16.826530612245016
2026-07-17,2026-07-17 09:49:12-04:00,589,15,C,0.0,1.96,1.7651999999999977,-9.938775510204199
2026-07-17,2026-07-17 09:49:12-04:00,589,15,C,0.25,1.96,1.9001999999999977,-3.0510204081633825
2026-07-17,2026-07-17 09:49:12-04:00,589,15,C,0.5,1.96,2.0351999999999975,3.836734693877423
2026-07-17,2026-07-17 09:49:12-04:00,589,15,C,0.75,1.96,2.181899999999997,11.321428571428424
2026-07-17,2026-07-17 09:49:12-04:00,589,15,C,1.0,1.96,2.3393999999999973,19.35714285714272
2026-07-17,2026-07-17 09:49:12-04:00,589,15,P,-1.0,2.09,1.4618000000000018,-30.057416267942493
2026-07-17,2026-07-17 09:49:12-04:00,589,15,P,-0.75,2.09,1.559300000000002,-25.39234449760756
2026-07-17,2026-07-17 09:49:12-04:00,589,15,P,-0.5,2.09,1.6652000000000022,-20.32535885167453
2026-07-17,2026-07-17 09:49:12-04:00,589,15,P,-0.25,2.09,1.780200000000002,-14.822966507176933
2026-07-17,2026-07-17 09:49:12-04:00,589,15,P,0.0,2.09,1.895200000000002,-9.320574162679323
2026-07-17,2026-07-17 09:49:12-04:00,589,15,P,0.25,2.09,2.010200000000002,-3.8181818181817166
2026-07-17,2026-07-17 09:49:12-04:00,589,15,P,0.5,2.09,2.1360000000000023,2.200956937799162
2026-07-17,2026-07-17 09:49:12-04:00,589,15,P,0.75,2.09,2.2735000000000025,8.779904306220224
2026-07-17,2026-07-17 09:49:12-04:00,589,15,P,1.0,2.09,2.4110000000000027,15.358851674641286
2026-07-17,2026-07-17 09:49:12-04:00,589,30,C,-1.0,1.96,1.199500000000006,-38.801020408162955
2026-07-17,2026-07-17 09:49:12-04:00,589,30,C,-0.75,1.96,1.312000000000006,-33.06122448979561
2026-07-17,2026-07-17 09:49:12-04:00,589,30,C,-0.5,1.96,1.424500000000006,-27.321428571428257
2026-07-17,2026-07-17 09:49:12-04:00,589,30,C,-0.25,1.96,1.5370000000000061,-21.581632653060908
2026-07-17,2026-07-17 09:49:12-04:00,589,30,C,0.0,1.96,1.6616000000000077,-15.22448979591797
2026-07-17,2026-07-17 09:49:12-04:00,589,30,C,0.25,1.96,1.8016000000000076,-8.081632653060833
2026-07-17,2026-07-17 09:49:12-04:00,589,30,C,0.5,1.96,1.9416000000000078,-0.9387755102036837
2026-07-17,2026-07-17 09:49:12-04:00,589,30,C,0.75,1.96,2.081600000000008,6.204081632653466
2026-07-17,2026-07-17 09:49:12-04:00,589,30,C,1.0,1.96,2.232600000000009,13.908163265306584
2026-07-17,2026-07-17 09:49:12-04:00,589,30,P,-1.0,2.09,1.401499999999995,-32.94258373205764
2026-07-17,2026-07-17 09:49:12-04:00,589,30,P,-0.75,2.09,1.5001999999999942,-28.220095693780177
2026-07-17,2026-07-17 09:49:12-04:00,589,30,P,-0.5,2.09,1.6076999999999941,-23.07655502392372
2026-07-17,2026-07-17 09:49:12-04:00,589,30,P,-0.25,2.09,1.7151999999999943,-17.933014354067254
2026-07-17,2026-07-17 09:49:12-04:00,589,30,P,0.0,2.09,1.8226999999999942,-12.789473684210797
2026-07-17,2026-07-17 09:49:12-04:00,589,30,P,0.25,2.09,1.9441999999999928,-6.97607655502426
2026-07-17,2026-07-17 09:49:12-04:00,589,30,P,0.5,2.09,2.0766999999999927,-0.6363636363639806
2026-07-17,2026-07-17 09:49:12-04:00,589,30,P,0.75,2.09,2.209199999999993,5.70334928229632
2026-07-17,2026-07-17 09:49:12-04:00,589,30,P,1.0,2.09,2.341699999999993,12.0430622009566
2026-07-17,2026-07-17 09:49:12-04:00,589,60,C,-1.0,1.96,1.1271999999999707,-42.48979591836884
2026-07-17,2026-07-17 09:49:12-04:00,589,60,C,-0.75,1.96,1.2421999999999707,-36.62244897959333
2026-07-17,2026-07-17 09:49:12-04:00,589,60,C,-0.5,1.96,1.3571999999999707,-30.75510204081782
2026-07-17,2026-07-17 09:49:12-04:00,589,60,C,-0.25,1.96,1.4784999999999648,-24.566326530614038
2026-07-17,2026-07-17 09:49:12-04:00,589,60,C,0.0,1.96,1.615999999999965,-17.551020408165048
2026-07-17,2026-07-17 09:49:12-04:00,589,60,C,0.25,1.96,1.753499999999965,-10.53571428571607
2026-07-17,2026-07-17 09:49:12-04:00,589,60,C,0.5,1.96,1.890999999999965,-3.5204081632670934
2026-07-17,2026-07-17 09:49:12-04:00,589,60,C,0.75,1.96,2.03409999999996,3.7806122448959227
2026-07-17,2026-07-17 09:49:12-04:00,589,60,C,1.0,1.96,2.19159999999996,11.816326530610196
2026-07-17,2026-07-17 09:49:12-04:00,589,60,P,-1.0,2.09,1.2748000000000228,-39.00478468899412
2026-07-17,2026-07-17 09:49:12-04:00,589,60,P,-0.75,2.09,1.3648000000000229,-34.69856459330033
2026-07-17,2026-07-17 09:49:12-04:00,589,60,P,-0.5,2.09,1.4710000000000285,-29.617224880381404
2026-07-17,2026-07-17 09:49:12-04:00,589,60,P,-0.25,2.09,1.5835000000000286,-24.23444976076418
2026-07-17,2026-07-17 09:49:12-04:00,589,60,P,0.0,2.09,1.6960000000000286,-18.85167464114695
2026-07-17,2026-07-17 09:49:12-04:00,589,60,P,0.25,2.09,1.8085000000000286,-13.468899521529723
2026-07-17,2026-07-17 09:49:12-04:00,589,60,P,0.5,2.09,1.944400000000037,-6.966507177031716
2026-07-17,2026-07-17 09:49:12-04:00,589,60,P,0.75,2.09,2.089400000000037,-0.0287081339695251
2026-07-17,2026-07-17 09:49:12-04:00,589,60,P,1.0,2.09,2.234400000000037,6.9090909090926775
2026-07-17,2026-07-17 09:54:11-04:00,594,15,C,-1.0,1.99,1.353699999999998,-31.974874371859404
2026-07-17,2026-07-17 09:54:11-04:00,594,15,C,-0.75,1.99,1.4761999999999977,-25.819095477387048
2026-07-17,2026-07-17 09:54:11-04:00,594,15,C,-0.5,1.99,1.5986999999999978,-19.663316582914682
2026-07-17,2026-07-17 09:54:11-04:00,594,15,C,-0.25,1.99,1.7211999999999978,-13.50753768844232
2026-07-17,2026-07-17 09:54:11-04:00,594,15,C,0.0,1.99,1.8566999999999974,-6.698492462311691
2026-07-17,2026-07-17 09:54:11-04:00,594,15,C,0.25,1.99,2.0041999999999973,0.7135678391958455
2026-07-17,2026-07-17 09:54:11-04:00,594,15,C,0.5,1.99,2.1516999999999973,8.12562814070338
2026-07-17,2026-07-17 09:54:11-04:00,594,15,C,0.75,1.99,2.2991999999999972,15.537688442210918
2026-07-17,2026-07-17 09:54:11-04:00,594,15,C,1.0,1.99,2.458399999999997,23.537688442210907
2026-07-17,2026-07-17 09:54:11-04:00,594,15,P,-1.0,1.84,1.3084000000000016,-28.891304347826008
2026-07-17,2026-07-17 09:54:11-04:00,594,15,P,-0.75,1.84,1.399200000000002,-23.95652173913033
2026-07-17,2026-07-17 09:54:11-04:00,594,15,P,-0.5,1.84,1.501700000000002,-18.385869565217284
2026-07-17,2026-07-17 09:54:11-04:00,594,15,P,-0.25,1.84,1.6042000000000018,-12.815217391304252
2026-07-17,2026-07-17 09:54:11-04:00,594,15,P,0.0,1.84,1.7067000000000019,-7.244565217391206
2026-07-17,2026-07-17 09:54:11-04:00,594,15,P,0.25,1.84,1.8188000000000022,-1.1521739130433635
2026-07-17,2026-07-17 09:54:11-04:00,594,15,P,0.5,1.84,1.9413000000000022,5.5054347826088135
2026-07-17,2026-07-17 09:54:11-04:00,594,15,P,0.75,1.84,2.0638000000000023,12.16304347826099
2026-07-17,2026-07-17 09:54:11-04:00,594,15,P,1.0,1.84,2.1863000000000024,18.820652173913167
2026-07-17,2026-07-17 09:54:11-04:00,594,30,C,-1.0,1.99,1.3188000000000022,-33.728643216080286
2026-07-17,2026-07-17 09:54:11-04:00,594,30,C,-0.75,1.99,1.4413000000000022,-27.572864321607927
2026-07-17,2026-07-17 09:54:11-04:00,594,30,C,-0.5,1.99,1.5638000000000023,-21.41708542713556
2026-07-17,2026-07-17 09:54:11-04:00,594,30,C,-0.25,1.99,1.6863000000000021,-15.26130653266321
2026-07-17,2026-07-17 09:54:11-04:00,594,30,C,0.0,1.99,1.8232000000000028,-8.381909547738552
2026-07-17,2026-07-17 09:54:11-04:00,594,30,C,0.25,1.99,1.9757000000000027,-0.7185929648239856
2026-07-17,2026-07-17 09:54:11-04:00,594,30,C,0.5,1.99,2.1282000000000028,6.944723618090591
2026-07-17,2026-07-17 09:54:11-04:00,594,30,C,0.75,1.99,2.2807000000000026,14.608040201005156
2026-07-17,2026-07-17 09:54:11-04:00,594,30,C,1.0,1.99,2.441600000000003,22.69346733668356
2026-07-17,2026-07-17 09:54:11-04:00,594,30,P,-1.0,1.84,1.2427999999999986,-32.456521739130515
2026-07-17,2026-07-17 09:54:11-04:00,594,30,P,-0.75,1.84,1.3319999999999983,-27.60869565217401
2026-07-17,2026-07-17 09:54:11-04:00,594,30,P,-0.5,1.84,1.4319999999999982,-22.173913043478365
2026-07-17,2026-07-17 09:54:11-04:00,594,30,P,-0.25,1.84,1.5319999999999983,-16.739130434782705
2026-07-17,2026-07-17 09:54:11-04:00,594,30,P,0.0,1.84,1.6319999999999981,-11.304347826087062
2026-07-17,2026-07-17 09:54:11-04:00,594,30,P,0.25,1.84,1.7449999999999977,-5.163043478261001
