date,quote_ts,minute,hold_min,type,strike,spot,paid,spread_pct,be_move_pts,be_move_pct,bucket
2026-07-17,2026-07-17 09:34:11-04:00,574,15,C,741.0,741.17,2.47,0.8097165991902842,0.6485714285714721,0.08750643287929519,09:30-10:00
2026-07-17,2026-07-17 09:34:11-04:00,574,15,P,741.0,741.17,2.18,0.45871559633028575,0.49568627450980784,0.06687889074163927,09:30-10:00
2026-07-17,2026-07-17 09:34:11-04:00,574,30,C,741.0,741.17,2.47,0.8097165991902842,0.9273015873015993,0.12511321117983717,09:30-10:00
2026-07-17,2026-07-17 09:34:11-04:00,574,30,P,741.0,741.17,2.18,0.45871559633028575,0.8600000000000136,0.116032759016152,09:30-10:00
2026-07-17,2026-07-17 09:34:11-04:00,574,60,C,741.0,741.17,2.47,0.8097165991902842,1.1207692307692696,0.1512162163564728,09:30-10:00
2026-07-17,2026-07-17 09:34:11-04:00,574,60,P,741.0,741.17,2.18,0.45871559633028575,1.0984615384614926,0.14820642207071152,09:30-10:00
2026-07-17,2026-07-17 09:39:11-04:00,579,15,C,741.0,741.33,2.33,0.42918454935623307,0.463220338983092,0.06248503891426112,09:30-10:00
2026-07-17,2026-07-17 09:39:11-04:00,579,15,P,741.0,741.33,1.94,1.0309278350515474,0.35000000000002274,0.04721244250199273,09:30-10:00
2026-07-17,2026-07-17 09:39:11-04:00,579,30,C,741.0,741.33,2.33,0.42918454935623307,0.6722033898305426,0.09067532540576297,09:30-10:00
2026-07-17,2026-07-17 09:39:11-04:00,579,30,P,741.0,741.33,1.94,1.0309278350515474,0.6273469387755313,0.08462451793068286,09:30-10:00
2026-07-17,2026-07-17 09:39:11-04:00,579,60,C,741.0,741.33,2.33,0.42918454935623307,0.8473015873015584,0.11429479277805543,09:30-10:00
2026-07-17,2026-07-17 09:39:11-04:00,579,60,P,741.0,741.33,1.94,1.0309278350515474,0.8951724137931478,0.12075221747307513,09:30-10:00
2026-07-17,2026-07-17 09:44:12-04:00,584,15,C,741.0,740.94,2.07,0.4830917874396033,0.5144444444443934,0.06943132297411306,09:30-10:00
2026-07-17,2026-07-17 09:44:12-04:00,584,15,P,741.0,740.94,2.11,0.47393364928908943,0.5027272727273839,0.06784993018697653,09:30-10:00
2026-07-17,2026-07-17 09:44:12-04:00,584,30,C,741.0,740.94,2.07,0.4830917874396033,0.670099999999934,0.09043917186276,09:30-10:00
2026-07-17,2026-07-17 09:44:12-04:00,584,30,P,741.0,740.94,2.11,0.47393364928908943,0.7099000000000615,0.0958107269144683,09:30-10:00
2026-07-17,2026-07-17 09:44:12-04:00,584,60,C,741.0,740.94,2.07,0.4830917874396033,0.7971052631578459,0.10758027143329364,09:30-10:00
2026-07-17,2026-07-17 09:44:12-04:00,584,60,P,741.0,740.94,2.11,0.47393364928908943,0.8185849056604866,0.11047924334770515,09:30-10:00
2026-07-17,2026-07-17 09:49:12-04:00,589,15,C,743.0,742.89,1.96,0.5102040816326535,0.36074074074076634,0.04855910575465632,09:30-10:00
2026-07-17,2026-07-17 09:49:12-04:00,589,15,P,743.0,742.89,2.09,0.956937799043063,0.41636363636359874,0.05604647207037364,09:30-10:00
2026-07-17,2026-07-17 09:49:12-04:00,589,30,C,743.0,742.89,1.96,0.5102040816326535,0.5328571428570967,0.0717275966639875,09:30-10:00
2026-07-17,2026-07-17 09:49:12-04:00,589,30,P,743.0,742.89,2.09,0.956937799043063,0.525094339622683,0.07068265013968193,09:30-10:00
2026-07-17,2026-07-17 09:49:12-04:00,589,60,C,743.0,742.89,1.96,0.5102040816326535,0.6254545454546587,0.08419208031534396,09:30-10:00
2026-07-17,2026-07-17 09:49:12-04:00,589,60,P,743.0,742.89,2.09,0.956937799043063,0.7510344827585413,0.10109632418777226,09:30-10:00
2026-07-17,2026-07-17 09:54:11-04:00,594,15,C,744.0,744.2,1.99,0.5025125628140708,0.2259322033897888,0.03035907059792916,09:30-10:00
2026-07-17,2026-07-17 09:54:11-04:00,594,15,P,744.0,744.2,1.84,0.5434782608695656,0.2932653061224073,0.03940678663294911,09:30-10:00
2026-07-17,2026-07-17 09:54:11-04:00,594,30,C,744.0,744.2,1.99,0.5025125628140708,0.27344262295082444,0.036743163524700945,09:30-10:00
2026-07-17,2026-07-17 09:54:11-04:00,594,30,P,744.0,744.2,1.84,0.5434782608695656,0.44000000000005457,0.05912389142704307,09:30-10:00
2026-07-17,2026-07-17 09:54:11-04:00,594,60,C,744.0,744.2,1.99,0.5025125628140708,0.4499999999999318,0.06046761623218648,09:30-10:00
2026-07-17,2026-07-17 09:54:11-04:00,594,60,P,744.0,744.2,1.84,0.5434782608695656,0.6750000000000682,0.09070142434830263,09:30-10:00
2026-07-17,2026-07-17 09:59:11-04:00,599,15,C,745.0,744.69,1.66,0.6024096385542175,0.21805918367340382,0.02928187348741138,09:30-10:00
2026-07-17,2026-07-17 09:59:11-04:00,599,15,P,745.0,744.69,2.03,0.49261083743841316,0.2999000000000933,0.0402717909465809,09:30-10:00
2026-07-17,2026-07-17 09:59:11-04:00,599,30,C,745.0,744.69,1.66,0.6024096385542175,0.18923076923067583,0.02541067682266122,09:30-10:00
2026-07-17,2026-07-17 09:59:11-04:00,599,30,P,745.0,744.69,2.03,0.49261083743841316,0.3300000000000409,0.04431374128832681,09:30-10:00
2026-07-17,2026-07-17 09:59:11-04:00,599,60,C,745.0,744.69,1.66,0.6024096385542175,0.4047457627118547,0.054350906110173985,09:30-10:00
2026-07-17,2026-07-17 09:59:11-04:00,599,60,P,745.0,744.69,2.03,0.49261083743841316,0.564615384615422,0.07581884873107227,09:30-10:00
2026-07-17,2026-07-17 10:04:12-04:00,604,15,C,746.0,745.51,1.58,1.2658227848101276,0.225555555555502,0.030255201882671192,10:00-10:30
2026-07-17,2026-07-17 10:04:12-04:00,604,15,P,746.0,745.51,2.08,0.4807692307692419,0.12622641509437926,0.016931552238652635,10:00-10:30
2026-07-17,2026-07-17 10:04:12-04:00,604,30,C,746.0,745.51,1.58,1.2658227848101276,0.2648936170212437,0.0355318663762047,10:00-10:30
2026-07-17,2026-07-17 10:04:12-04:00,604,30,P,746.0,745.51,2.08,0.4807692307692419,0.24615384615378844,0.03301818166809143,10:00-10:30
2026-07-17,2026-07-17 10:04:12-04:00,604,60,C,746.0,745.51,1.58,1.2658227848101276,0.5276923076922913,0.07078272695098539,10:00-10:30
2026-07-17,2026-07-17 10:04:12-04:00,604,60,P,746.0,745.51,2.08,0.4807692307692419,0.443793103448229,0.05952879283285656,10:00-10:30
2026-07-17,2026-07-17 10:09:13-04:00,609,15,C,746.0,746.07,1.8,1.111111111111112,0.09196721311479905,0.012326887974962007,10:00-10:30
2026-07-17,2026-07-17 10:09:13-04:00,609,15,P,746.0,746.07,1.77,0.56497175141243,0.16999999999995907,0.022786065650670723,10:00-10:30
2026-07-17,2026-07-17 10:09:13-04:00,609,30,C,746.0,746.07,1.8,1.111111111111112,0.21230769230771784,0.028456805970983663,10:00-10:30
2026-07-17,2026-07-17 10:09:13-04:00,609,30,P,746.0,746.07,1.77,0.56497175141243,0.2939534883721535,0.03940025578995986,10:00-10:30
2026-07-17,2026-07-17 10:09:13-04:00,609,60,C,746.0,746.07,1.8,1.111111111111112,0.38676666666663095,0.05184053328328856,10:00-10:30
2026-07-17,2026-07-17 10:09:13-04:00,609,60,P,746.0,746.07,1.77,0.56497175141243,0.6099000000000387,0.08174836141381354,10:00-10:30
2026-07-17,2026-07-17 10:14:13-04:00,614,15,C,746.0,746.0101,1.72,0.5813953488372098,-0.01548461538459378,-0.002075657606323799,10:00-10:30
2026-07-17,2026-07-17 10:14:13-04:00,614,15,P,746.0,746.0101,1.73,0.5780346820809253,0.011802127659507278,0.001582033227098035,10:00-10:30
2026-07-17,2026-07-17 10:14:13-04:00,614,30,C,746.0,746.0101,1.72,0.5813953488372098,0.11297017543859056,0.015143250130070701,10:00-10:30
2026-07-17,2026-07-17 10:14:13-04:00,614,30,P,746.0,746.0101,1.73,0.5780346820809253,0.17170377358490896,0.023016280018850813,10:00-10:30
2026-07-17,2026-07-17 10:14:13-04:00,614,60,C,746.0,746.0101,1.72,0.5813953488372098,0.2963406779661,0.03972341365969442,10:00-10:30
2026-07-17,2026-07-17 10:14:13-04:00,614,60,P,746.0,746.0101,1.73,0.5780346820809253,0.4300999999999249,0.05765337493418988,10:00-10:30
2026-07-17,2026-07-17 10:19:30-04:00,619,15,C,747.0,746.78,1.62,1.234567901234569,0.08000000000004093,0.01071265968558892,10:00-10:30
2026-07-17,2026-07-17 10:19:30-04:00,619,15,P,747.0,746.78,1.88,0.5319148936170099,0.13153846153841187,0.017614084675327654,10:00-10:30
2026-07-17,2026-07-17 10:19:30-04:00,619,30,C,747.0,746.78,1.62,1.234567901234569,0.11727272727284799,0.01570378522092825,10:00-10:30
2026-07-17,2026-07-17 10:19:30-04:00,619,30,P,747.0,746.78,1.88,0.5319148936170099,0.2789655172413177,0.03735578312773745,10:00-10:30
2026-07-17,2026-07-17 10:19:30-04:00,619,60,C,747.0,746.78,1.62,1.234567901234569,0.42692307692311715,0.05716852043749393,10:00-10:30
2026-07-17,2026-07-17 10:19:30-04:00,619,60,P,747.0,746.78,1.88,0.5319148936170099,0.5694915254237003,0.07625961132109862,10:00-10:30
2026-07-17,2026-07-17 10:25:13-04:00,625,15,C,747.0,747.08,1.76,0.5681818181818187,0.11324561403500866,0.015158432033384465,10:00-10:30
2026-07-17,2026-07-17 10:25:13-04:00,625,15,P,747.0,747.08,1.69,0.5917159763313614,0.16119047619054072,0.021576066310239964,10:00-10:30
2026-07-17,2026-07-17 10:25:13-04:00,625,30,C,747.0,747.08,1.76,0.5681818181818187,0.15181818181815743,0.020321542782320155,10:00-10:30
2026-07-17,2026-07-17 10:25:13-04:00,625,30,P,747.0,747.08,1.69,0.5917159763313614,0.2522222222222581,0.0337610727395002,10:00-10:30
2026-07-17,2026-07-17 10:25:13-04:00,625,60,C,747.0,747.08,1.76,0.5681818181818187,0.40148148148148266,0.053740092290180785,10:00-10:30
2026-07-17,2026-07-17 10:25:13-04:00,625,60,P,747.0,747.08,1.69,0.5917159763313614,0.5365217391304213,0.07181583486780817,10:00-10:30
2026-07-17,2026-07-17 10:30:14-04:00,630,15,C,746.0,746.36,1.92,0.5208333333333338,0.11394736842100883,0.015267078677984998,10:00-10:30
2026-07-17,2026-07-17 10:30:14-04:00,630,15,P,746.0,746.36,1.57,0.6369426751592362,0.155476190476179,0.020831259777611206,10:00-10:30
2026-07-17,2026-07-17 10:30:14-04:00,630,30,C,746.0,746.36,1.92,0.5208333333333338,0.17542372881348456,0.023503902783306253,10:00-10:30
2026-07-17,2026-07-17 10:30:14-04:00,630,30,P,746.0,746.36,1.57,0.6369426751592362,0.35000000000002274,0.0468942601425616,10:00-10:30
2026-07-17,2026-07-17 10:30:14-04:00,630,60,C,746.0,746.36,1.92,0.5208333333333338,0.5024999999999409,0.06732675920466542,10:00-10:30
2026-07-17,2026-07-17 10:30:14-04:00,630,60,P,746.0,746.36,1.57,0.6369426751592362,0.6143478260870552,0.08231253364154767,10:00-10:30
2026-07-17,2026-07-17 10:35:12-04:00,635,15,C,746.0,745.86,1.63,0.6134969325153244,0.055454545454608706,0.007434980486231827,10:30-11:00
2026-07-17,2026-07-17 10:35:12-04:00,635,15,P,746.0,745.86,1.78,0.5617977528089892,0.15666666666663787,0.02100483558129379,10:30-11:00
2026-07-17,2026-07-17 10:35:12-04:00,635,30,C,746.0,745.86,1.63,0.6134969325153244,0.2738461538461934,0.03671549001772362,10:30-11:00
2026-07-17,2026-07-17 10:35:12-04:00,635,30,P,746.0,745.86,1.78,0.5617977528089892,0.24956521739125037,0.033460061860302245,10:30-11:00
2026-07-17,2026-07-17 10:35:12-04:00,635,60,C,746.0,745.86,1.63,0.6134969325153244,0.44785714285706035,0.06004573818907843,10:30-11:00
2026-07-17,2026-07-17 10:35:12-04:00,635,60,P,746.0,745.86,1.78,0.5617977528089892,0.45181818181822564,0.06057680822382561,10:30-11:00
2026-07-17,2026-07-17 10:40:12-04:00,640,15,C,747.0,746.59,1.45,0.6896551724137937,0.07818181818174708,0.010471854455825429,10:30-11:00
2026-07-17,2026-07-17 10:40:12-04:00,640,15,P,747.0,746.59,1.86,0.5376344086021511,0.100714285714389,0.013489905532405871,10:30-11:00
2026-07-17,2026-07-17 10:40:12-04:00,640,30,C,747.0,746.59,1.45,0.6896551724137937,0.2300999999998794,0.030820128852499955,10:30-11:00
2026-07-17,2026-07-17 10:40:12-04:00,640,30,P,747.0,746.59,1.86,0.5376344086021511,0.3099000000000842,0.041508726342448225,10:30-11:00
2026-07-17,2026-07-17 10:40:12-04:00,640,60,C,747.0,746.59,1.45,0.6896551724137937,0.4807017543859047,0.06438631034247776,10:30-11:00
2026-07-17,2026-07-17 10:40:12-04:00,640,60,P,747.0,746.59,1.86,0.5376344086021511,0.42962962962974416,0.05754559123879829,10:30-11:00
2026-07-17,2026-07-17 10:45:14-04:00,645,15,C,746.0,745.895,1.6,0.6250000000000006,0.09459183673470761,0.01268165582752366,10:30-11:00
2026-07-17,2026-07-17 10:45:14-04:00,645,15,P,746.0,745.895,1.72,1.1627906976744196,0.1734615384615381,0.023255490177778122,10:30-11:00
2026-07-17,2026-07-17 10:45:14-04:00,645,30,C,746.0,745.895,1.6,0.6250000000000006,0.20459183673472126,0.027429039842701893,10:30-11:00
2026-07-17,2026-07-17 10:45:14-04:00,645,30,P,746.0,745.895,1.72,1.1627906976744196,0.2949999999999591,0.0395498025861494,10:30-11:00
2026-07-17,2026-07-17 10:45:14-04:00,645,60,C,746.0,745.895,1.6,0.6250000000000006,0.5157692307692514,0.06914769917605715,10:30-11:00
2026-07-17,2026-07-17 10:45:14-04:00,645,60,P,746.0,745.895,1.72,1.1627906976744196,0.5483333333334031,0.07351347486354018,10:30-11:00
2026-07-17,2026-07-17 10:50:13-04:00,650,15,C,746.0,745.57,1.45,0.6896551724137937,0.21769230769223213,0.029198104496188433,10:30-11:00
2026-07-17,2026-07-17 10:50:13-04:00,650,15,P,746.0,745.57,1.85,0.540540540540541,0.10724137931038058,0.0143838109514037,10:30-11:00
2026-07-17,2026-07-17 10:50:13-04:00,650,30,C,746.0,745.57,1.45,0.6896551724137937,0.30999999999994543,0.04157892619069241,10:30-11:00
2026-07-17,2026-07-17 10:50:13-04:00,650,30,P,746.0,745.57,1.85,0.540540540540541,0.3086440677966493,0.04139706101327163,10:30-11:00
2026-07-17,2026-07-17 10:50:13-04:00,650,60,C,746.0,745.57,1.45,0.6896551724137937,0.5876481481481051,0.0788186418643595,10:30-11:00
2026-07-17,2026-07-17 10:50:13-04:00,650,60,P,746.0,745.57,1.85,0.540540540540541,0.508775862069001,0.0682398516663762,10:30-11:00
2026-07-17,2026-07-17 10:55:13-04:00,655,15,C,746.0,745.65,1.45,0.6896551724137937,0.17009999999993397,0.02281231140614685,10:30-11:00
2026-07-17,2026-07-17 10:55:13-04:00,655,15,P,746.0,745.65,1.78,0.5617977528089892,0.20990000000006148,0.028149936297198617,10:30-11:00
2026-07-17,2026-07-17 10:55:13-04:00,655,30,C,746.0,745.65,1.45,0.6896551724137937,0.2574074074074133,0.03452121067624399,10:30-11:00
2026-07-17,2026-07-17 10:55:13-04:00,655,30,P,746.0,745.65,1.78,0.5617977528089892,0.2728070175438688,0.0365864705349519,10:30-11:00
2026-07-17,2026-07-17 10:55:13-04:00,655,60,C,746.0,745.65,1.45,0.6896551724137937,0.6342372881356368,0.08505830994912315,10:30-11:00
2026-07-17,2026-07-17 10:55:13-04:00,655,60,P,746.0,745.65,1.78,0.5617977528089892,0.5256603773584629,0.07049693252309568,10:30-11:00
2026-07-17,2026-07-17 11:00:14-04:00,660,15,C,745.0,745.01,1.62,0.6172839506172845,0.12694915254235184,0.017039925979832733,10:30-11:00
2026-07-17,2026-07-17 11:00:14-04:00,660,15,P,745.0,745.01,1.58,0.6329113924050638,0.12999999999999545,0.017449430208989872,10:30-11:00
2026-07-17,2026-07-17 11:00:14-04:00,660,30,C,745.0,745.01,1.62,0.6172839506172845,0.35481481481474475,0.047625510370967475,10:30-11:00
2026-07-17,2026-07-17 11:00:14-04:00,660,30,P,745.0,745.01,1.58,0.6329113924050638,0.2860869565217854,0.03840041831945684,10:30-11:00
2026-07-17,2026-07-17 11:00:14-04:00,660,60,C,745.0,745.01,1.62,0.6172839506172845,0.5472413793103215,0.07345423273651648,10:30-11:00
2026-07-17,2026-07-17 11:00:14-04:00,660,60,P,745.0,745.01,1.58,0.6329113924050638,0.4983018867924329,0.06688526151225258,10:30-11:00
2026-07-17,2026-07-17 11:05:14-04:00,665,15,C,744.0,744.48,1.82,0.5494505494505499,0.07460317460311217,0.0100208433541683,11:00-12:00
2026-07-17,2026-07-17 11:05:14-04:00,665,15,P,744.0,744.48,1.39,0.7194244604316554,0.2702127659574671,0.03629550370157252,11:00-12:00
2026-07-17,2026-07-17 11:05:14-04:00,665,30,C,744.0,744.48,1.82,0.5494505494505499,0.16714285714283506,0.022450953302014166,11:00-12:00
2026-07-17,2026-07-17 11:05:14-04:00,665,30,P,744.0,744.48,1.39,0.7194244604316554,0.27139534883724536,0.03645435053154488,11:00-12:00
2026-07-17,2026-07-17 11:05:14-04:00,665,60,C,744.0,744.48,1.82,0.5494505494505499,0.20483870967746043,0.027514333451195524,11:00-12:00
2026-07-17,2026-07-17 11:05:14-04:00,665,60,P,744.0,744.48,1.39,0.7194244604316554,0.39489795918359505,0.05304346109816181,11:00-12:00
2026-07-17,2026-07-17 11:10:13-04:00,670,15,C,745.0,745.1401,1.62,0.6172839506172845,0.08212222222221044,0.011021044528701441,11:00-12:00
2026-07-17,2026-07-17 11:10:13-04:00,670,15,P,745.0,745.1401,1.44,0.6944444444444451,0.053143478260835764,0.007132011585584477,11:00-12:00
2026-07-17,2026-07-17 11:10:13-04:00,670,30,C,745.0,745.1401,1.62,0.6172839506172845,0.22884736842104303,0.030711992069819224,11:00-12:00
2026-07-17,2026-07-17 11:10:13-04:00,670,30,P,745.0,745.1401,1.44,0.6944444444444451,0.1682818181818675,0.022583916525478562,11:00-12:00
2026-07-17,2026-07-17 11:10:13-04:00,670,60,C,745.0,745.1401,1.62,0.6172839506172845,0.4013754098360778,0.053865764281921996,11:00-12:00
2026-07-17,2026-07-17 11:10:13-04:00,670,60,P,745.0,745.1401,1.44,0.6944444444444451,0.2300999999999931,0.030880098923677993,11:00-12:00
2026-07-17,2026-07-17 11:15:15-04:00,675,15,C,744.0,744.12,1.62,0.6172839506172845,0.16999999999995907,0.022845777562753196,11:00-12:00
2026-07-17,2026-07-17 11:15:15-04:00,675,15,P,744.0,744.12,1.47,0.680272108843538,0.09744186046521008,0.013094912173468,11:00-12:00
2026-07-17,2026-07-17 11:15:15-04:00,675,30,C,744.0,744.12,1.62,0.6172839506172845,0.3258730158729577,0.043793073143170144,11:00-12:00
2026-07-17,2026-07-17 11:15:15-04:00,675,30,P,744.0,744.12,1.47,0.680272108843538,0.26446808510638675,0.03554105320464263,11:00-12:00
2026-07-17,2026-07-17 11:15:15-04:00,675,60,C,744.0,744.12,1.62,0.6172839506172845,0.41193548387093415,0.05535874373366313,11:00-12:00
2026-07-17,2026-07-17 11:15:15-04:00,675,60,P,744.0,744.12,1.47,0.680272108843538,0.38102040816329463,0.051204161716295035,11:00-12:00
2026-07-17,2026-07-17 11:20:14-04:00,680,15,C,744.0,744.38,1.73,1.1560693641618507,0.10642857142852336,0.014297612970327434,11:00-12:00
2026-07-17,2026-07-17 11:20:14-04:00,680,15,P,744.0,744.38,1.32,0.7575757575757582,0.008604651162841037,0.0011559487308687817,11:00-12:00
2026-07-17,2026-07-17 11:20:14-04:00,680,30,C,744.0,744.38,1.73,1.1560693641618507,0.3788135593219977,0.050889808877454756,11:00-12:00
2026-07-17,2026-07-17 11:20:14-04:00,680,30,P,744.0,744.38,1.32,0.7575757575757582,0.3877358490566394,0.052088429170133455,11:00-12:00
2026-07-17,2026-07-17 11:20:14-04:00,680,60,C,744.0,744.38,1.73,1.1560693641618507,0.39692307692303075,0.05332264124815696,11:00-12:00
2026-07-17,2026-07-17 11:20:14-04:00,680,60,P,744.0,744.38,1.32,0.7575757575757582,0.42347826086961504,0.05689006433133816,11:00-12:00
2026-07-17,2026-07-17 11:25:15-04:00,685,15,C,744.0,744.5,1.78,0.5617977528089892,0.14964912280697718,0.02010062092773367,11:00-12:00
2026-07-17,2026-07-17 11:25:15-04:00,685,15,P,744.0,744.5,1.26,0.7936507936507943,0.11909090909091447,0.015996092557543917,11:00-12:00
2026-07-17,2026-07-17 11:25:15-04:00,685,30,C,744.0,744.5,1.78,0.5617977528089892,0.3435593220339115,0.04614631592127757,11:00-12:00
2026-07-17,2026-07-17 11:25:15-04:00,685,30,P,744.0,744.5,1.26,0.7936507936507943,0.37243902439024623,0.0500253894412688,11:00-12:00
2026-07-17,2026-07-17 11:25:15-04:00,685,60,C,744.0,744.5,1.78,0.5617977528089892,0.2820634920634575,0.03788629846386266,11:00-12:00
2026-07-17,2026-07-17 11:25:15-04:00,685,60,P,744.0,744.5,1.26,0.7936507936507943,0.37326530612244824,0.05013637422732682,11:00-12:00
2026-07-17,2026-07-17 11:30:14-04:00,690,15,C,746.0,745.55,1.2,1.6666666666666683,0.09153846153844825,0.012277977538521662,11:00-12:00
2026-07-17,2026-07-17 11:30:14-04:00,690,15,P,746.0,745.55,1.67,0.5988023952095813,0.12000000000000455,0.016095499966468318,11:00-12:00
2026-07-17,2026-07-17 11:30:14-04:00,690,30,C,746.0,745.55,1.2,1.6666666666666683,0.23468085106378567,0.03147754692023146,11:00-12:00
2026-07-17,2026-07-17 11:30:14-04:00,690,30,P,746.0,745.55,1.67,0.5988023952095813,0.20811320754717144,0.02791405104247488,11:00-12:00
2026-07-17,2026-07-17 11:30:14-04:00,690,60,C,746.0,745.55,1.2,1.6666666666666683,0.27928571428572013,0.03746036004100599,11:00-12:00
2026-07-17,2026-07-17 11:30:14-04:00,690,60,P,746.0,745.55,1.67,0.5988023952095813,0.23892156862734737,0.03204635083191568,11:00-12:00
2026-07-17,2026-07-17 11:35:14-04:00,695,15,C,745.0,744.79,1.35,0.7407407407407414,0.32474576271192745,0.043602325851841116,11:00-12:00
2026-07-17,2026-07-17 11:35:14-04:00,695,15,P,745.0,744.79,1.58,0.6329113924050638,0.28830188679239654,0.0387091511422544,11:00-12:00
2026-07-17,2026-07-17 11:35:14-04:00,695,30,C,745.0,744.79,1.35,0.7407407407407414,0.04980392156869584,0.006686975062594267,11:00-12:00
2026-07-17,2026-07-17 11:35:14-04:00,695,30,P,745.0,744.79,1.58,0.6329113924050638,0.09265306122438233,0.012440159135378069,11:00-12:00
2026-07-17,2026-07-17 11:35:14-04:00,695,60,C,745.0,744.79,1.35,0.7407407407407414,0.34596491228069226,0.04645133692459516,11:00-12:00
2026-07-17,2026-07-17 11:35:14-04:00,695,60,P,745.0,744.79,1.58,0.6329113924050638,0.39714285714285325,0.05332279664641754,11:00-12:00
2026-07-17,2026-07-17 11:40:16-04:00,700,15,C,746.0,745.79,1.3,0.7692307692307698,0.20744680851066732,0.027815713338965035,11:00-12:00
2026-07-17,2026-07-17 11:40:16-04:00,700,15,P,746.0,745.79,1.53,0.6535947712418306,0.18396226415097772,0.02466676465908335,11:00-12:00
2026-07-17,2026-07-17 11:40:16-04:00,700,30,C,746.0,745.79,1.3,0.7692307692307698,0.16666666666662877,0.02234766712702353,11:00-12:00
2026-07-17,2026-07-17 11:40:16-04:00,700,30,P,746.0,745.79,1.53,0.6535947712418306,0.1734693877550626,0.02325981680567755,11:00-12:00
2026-07-17,2026-07-17 11:40:16-04:00,700,60,C,746.0,745.79,1.3,0.7692307692307698,0.36338983050859497,0.048725489817320555,11:00-12:00
2026-07-17,2026-07-17 11:40:16-04:00,700,60,P,746.0,745.79,1.53,0.6535947712418306,0.37703703703698466,0.05055538918958215,11:00-12:00
2026-07-17,2026-07-17 11:45:15-04:00,705,15,C,745.0,745.43,1.63,1.2269938650306624,0.14448275862071114,0.019382471676845734,11:00-12:00
2026-07-17,2026-07-17 11:45:15-04:00,705,15,P,745.0,745.43,1.21,0.8264462809917362,0.1704878048780074,0.022871068360276272,11:00-12:00
2026-07-17,2026-07-17 11:45:15-04:00,705,30,C,745.0,745.43,1.63,1.2269938650306624,0.11806451612903857,0.015838444405113634,11:00-12:00
2026-07-17,2026-07-17 11:45:15-04:00,705,30,P,745.0,745.43,1.21,0.8264462809917362,0.16040816326528784,0.02151887679128662,11:00-12:00
2026-07-17,2026-07-17 11:45:15-04:00,705,60,C,745.0,745.43,1.63,1.2269938650306624,0.28750000000002274,0.038568343103983306,11:00-12:00
2026-07-17,2026-07-17 11:45:15-04:00,705,60,P,745.0,745.43,1.21,0.8264462809917362,0.4357142857143117,0.058451401971253064,11:00-12:00
2026-07-17,2026-07-17 11:50:13-04:00,710,15,C,746.0,745.5095,1.11,0.9009009009009016,-0.14028431372548766,-0.018817240253207728,11:00-12:00
2026-07-17,2026-07-17 11:50:13-04:00,710,15,P,746.0,745.5095,1.6,0.6250000000000006,-0.1470306122449756,-0.019722164807420377,11:00-12:00
2026-07-17,2026-07-17 11:50:13-04:00,710,30,C,746.0,745.5095,1.11,0.9009009009009016,0.16031132075465848,0.02150359194009714,11:00-12:00
2026-07-17,2026-07-17 11:50:13-04:00,710,30,P,746.0,745.5095,1.6,0.6250000000000006,0.12425409836066592,0.01666700402351223,11:00-12:00
2026-07-17,2026-07-17 11:50:13-04:00,710,60,C,746.0,745.5095,1.11,0.9009009009009016,0.38383333333331393,0.05148604187247968,11:00-12:00
2026-07-17,2026-07-17 11:50:13-04:00,710,60,P,746.0,745.5095,1.6,0.6250000000000006,0.240409090909111,0.03224762272098625,11:00-12:00
2026-07-17,2026-07-17 11:55:15-04:00,715,15,C,746.0,746.03,1.31,0.7633587786259549,-0.035294117647026724,-0.004730924714425254,11:00-12:00
2026-07-17,2026-07-17 11:55:15-04:00,715,15,P,746.0,746.03,1.31,0.7633587786259549,-0.14000000000010004,-0.018766001367250654,11:00-12:00
2026-07-17,2026-07-17 11:55:15-04:00,715,30,C,746.0,746.03,1.31,0.7633587786259549,-0.06000000000005912,-0.00804257201453817,11:00-12:00
2026-07-17,2026-07-17 11:55:15-04:00,715,30,P,746.0,746.03,1.31,0.7633587786259549,0.00530612244904205,0.0007112478652389381,11:00-12:00
2026-07-17,2026-07-17 11:55:15-04:00,715,60,C,746.0,746.03,1.31,0.7633587786259549,0.18034482758616832,0.024173937721829998,11:00-12:00
2026-07-17,2026-07-17 11:55:15-04:00,715,60,P,746.0,746.03,1.31,0.7633587786259549,0.2728571428571058,0.036574553685120685,11:00-12:00
2026-07-17,2026-07-17 12:00:15-04:00,720,15,C,747.0,747.04,1.33,0.7518796992481209,-0.024509803921546336,-0.003280922563925136,11:00-12:00
2026-07-17,2026-07-17 12:00:15-04:00,720,15,P,747.0,747.04,1.32,1.5151515151515165,-0.005102040816382214,-0.0006829675541312666,11:00-12:00
2026-07-17,2026-07-17 12:00:15-04:00,720,30,C,747.0,747.04,1.33,0.7518796992481209,0.05459183673474399,0.0073077528291315055,11:00-12:00
2026-07-17,2026-07-17 12:00:15-04:00,720,30,P,747.0,747.04,1.32,1.5151515151515165,0.042647058823490624,0.0057088052612297375,11:00-12:00
2026-07-17,2026-07-17 12:00:15-04:00,720,60,C,747.0,747.04,1.33,0.7518796992481209,0.2853846153847144,0.03820205281975723,11:00-12:00
2026-07-17,2026-07-17 12:00:15-04:00,720,60,P,747.0,747.04,1.32,1.5151515151515165,0.371666666666556,0.0497519097593912,11:00-12:00
2026-07-17,2026-07-17 12:05:16-04:00,725,15,C,745.0,745.33,1.61,0.6211180124223608,0.26230769230767237,0.0351934971499433,12:00-13:00
